age;gender;education_level;government_region;W8wave5;W8wave6;W8wave7;w1rwa11;w1rwa21;w1rwa31;w1wing1a;w1EQUALITY1;w2UKparty1;w2UKparty2;w2UKparty3;w2trdegl5;w2trdegl7;w2trdegl8;w2trdegl9;w2efftrst1;w2efftrst2;w2efftrst3;w2efftrst4;w2efftrst5;w2efftrst6;w2efftrst14;w2efftrst15;w2efftrst16;w2efftrst18;w2natid1;w2natid2;w2natid3;w2natid4;w2eupan1;w2eupan2;w2eupan3;w2eupan4;w2eupan5;w2eupan6;w2eupan7;w2eupan8;w2eupan9;w2eupan10;w5econ1;w5econ2;w5econp1;w5econp2;w5EUref1;w6econ1;w6econ2;w6econp1;w6econp2;w6EUref1;w7cgreed;w7banks;w7EUref1;Weight_wave10;w10econ1;w10econ2;w10econp1;w10econp2;w10EUref1
43;Female;Other technical, professional or higher qualification;South East;.8151581327002763;.8710856497890882;.8479894813548694;Agree;Agree;Neither agree nor disagree;8;2;;;Conservative;Negative effect;No effect;No effect;Negative effect;Disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Agree;2;2;2;4;Extremely important;Extremely well;Never;Extremely important;3;2;4;2;5;2;3;4;4;2;Got a little better;Got a little better;Stay the same;Get a little better;3;Gotten a little better;Gotten a little worse;Stay the same;Get a little better;1;Neither agree nor disagree;Neither agree nor disagree;1;.8101722004058036;Got a little better;Stayed the same;Get a little better;Get a little better;1
63;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Yorkshire and the Humber;1.033.799.900.536.780;.8666579326956813;.8679477088562872;Strongly disagree;Disagree;Strongly disagree;2;7 -  Government should do more to reduce income inequality.;;Liberal Democrat;;Negative effect;Negative effect;No effect;Negative effect;Agree;Strongly agree;Strongly disagree;Strongly agree;Strongly agree;Disagree;3;4;3;4;Neither unimportant nor important;Not very well;Don’t know;Very important;2;1;2;2;3;1;3;1;3;1;Got a little better;Stayed the same;Get a little better;Get a little better;1;Gotten a little better;Stayed the same;Get a little better;Get a lot better;1;Strongly agree;Strongly agree;3;.6537611794784797;Got a lot better;Got a little better;Don't know;Stay the same;1
59;Female;University or CNAA higher degree (eg M.Sc, Ph.D);Yorkshire and the Humber;1.526.190.718.647.160;1.451.282.193.347.610;1.413.592.946.036.640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Don't know;Don't know;3;Gotten a little better;Gotten a little worse;Don't know;Don't know;3;Neither agree nor disagree;Strongly agree;3;1.413.239.116.808.750;Got a lot better;Stayed the same;Don't know;Don't know;3
65;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);London;;;;Neither agree nor disagree;Disagree;Disagree;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;Male;No formal qualifications;East of England;1.637.880.241.840.480;1.456.425.909.556.940;1.496.237.948.820.600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Stayed the same;Get a little worse;Get a little worse;2;Gotten a little worse;Stayed the same;Get a little worse;Don't know;2;Strongly agree;Agree;2;1.171.799.528.369.540;Got a little better;Stayed the same;Stay the same;Get a little worse;2
75;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);West Midlands;;;;Agree;Agree;Disagree;8;6;Liberal Democrat;;;Negative effect;No effect;Positive effect;Positive effect;Agree;Strongly agree;Disagree;Strongly agree;Strongly agree;Disagree;2;2;2;4;Very important;Extremely well;Never;Very important;5;2;4;2;5;2;5;2;5;2;;;;;;;;;;;;;;;;;;;
44;Male;University or CNAA higher degree (eg M.Sc, Ph.D);London;.927035930968398;.9631748517555323;.9493522333830797;Neither agree nor disagree;Disagree;Strongly disagree;3;5;;Labour;;Negative effect;Don’t know;Don’t know;Positive effect;Agree;Agree;Disagree;Disagree;Agree;Disagree;3;4;4;3;Very unimportant;Not very well;Don’t know;Neither unimportant nor important;3;2;3;2;5;2;3;3;2;3;Got a little worse;Got a little worse;Get a little worse;Stay the same;1;Stayed the same;Gotten a little worse;Stay the same;Stay the same;1;Agree;Agree;1;;;;;;
52;Male;Scottish Higher Certificate;Scotland;1.349.205.637.652.160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Stayed the same;Stay the same;Get a little worse;1;;;;;;;;;;;;;;
63;Female;No formal qualifications;Yorkshire and the Humber;.5217894949502907;.425223339321712;.4097999146741405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot worse;Got a lot worse;Get a lot better;Get a lot better;3;Gotten a lot worse;Gotten a lot worse;Get a lot worse;Get a lot worse;3;Strongly agree;Strongly agree;3;10.808.026.707.602;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;3
57;Female;Other technical, professional or higher qualification;East of England;;;;Agree;Strongly agree;Disagree;7;4;Conservative;;;Positive effect;Positive effect;No effect;Positive effect;Disagree;Agree;Disagree;Agree;Agree;Neither agree nor disagree;2;2;2;3;Extremely important;Extremely well;Always;Extremely important;2;2;3;3;4;2;3;3;2;1;;;;;;;;;;;;;;;;;;;
44;Male;CSE grade 1, GCE O level, GCSE, School Certificate;Wales;1.422.303.951.062.360;1.194.793.002.008.070;1.187.531.587.779.400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Stay the same;Don't know;2;Gotten a little better;Stayed the same;Stay the same;Get a little better;2;Agree;Agree;3;1.231.328.855.963.990;Got a little better;Stayed the same;Stay the same;Get a little better;2
48;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Scotland;1.194.877.643.993.630;1.172.189.182.715.770;1.175.107.720.662.220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Get a little worse;Stay the same;3;Stayed the same;Stayed the same;Stay the same;Stay the same;3;Strongly agree;Strongly agree;3;1.668.480.644.586.270;Stayed the same;Stayed the same;Stay the same;Stay the same;1
65;Male;No formal qualifications;London;;;;Agree;Agree;Agree;6;5;;United Kingdom Independence Party (UKIP);;No effect;No effect;No effect;No effect;Don’t Know;Agree;Disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;3;3;4;4;Very unimportant;Very well;Quite Often;Very important;4;3;4;3;4;3;3;4;4;2;;;;;;;;;;;;;;;;;;;
68;Male;University or CNAA higher degree (eg M.Sc, Ph.D);London;;;;Disagree;Agree;Disagree;8;2;;;Conservative;No effect;Positive effect;No effect;No effect;Disagree;Agree;Disagree;Agree;Disagree;Disagree;2;2;4;2;Extremely important;Not very well;Always;Extremely important;4;2;2;2;4;2;3;2;3;2;;;;;;;;;;;;;;;;;;;
63;Male;Teaching qualification (not degree);East of England;1.186.634.849.891.160;.6864080917286273;.6791388537037234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Got a little worse;Get a little worse;Get a little better;3;Gotten a little better;Gotten a little worse;Get a little worse;Get a little better;3;Strongly agree;Strongly agree;3;.7946270531777544;Stayed the same;Got a little worse;Get a little worse;Stay the same;3
59;Male;No formal qualifications;London;1.407.178.652.540.520;129.287.219.700.366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Got a little worse;Get a little worse;Get a little better;3;Gotten a little worse;Gotten a little worse;Stay the same;Get a lot better;3;;;;;;;;;
35;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);West Midlands;1.255.273.912.330.400;1.644.754.022.862.240;1.766.333.546.732.720;Agree;Agree;Neither agree nor disagree;5;5;No-none;;;Negative effect;Negative effect;Negative effect;Negative effect;Neither agree nor disagree;Agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Neither agree nor disagree;2;2;3;4;Extremely important;Extremely well;Don’t know;Very unimportant;3;2;3;2;4;2;2;2;3;3;Stayed the same;Stayed the same;Stay the same;Stay the same;1;Gotten a little better;Gotten a little better;Get a little worse;Stay the same;1;Agree;Strongly agree;1;1.872.646.185.870.260;Stayed the same;Stayed the same;Stay the same;Stay the same;1
54;Female;CSE grade 1, GCE O level, GCSE, School Certificate;South East;.7988029299134155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Got a little worse;Get a little worse;Get a little better;2;;;;;;;;;;;;;;
44;Female;GCE A level or Higher Certificate;London;.7519331057688392;.7466845652361365;.7299672370725718;Neither agree nor disagree;Agree;Strongly disagree;3;3;;;No-none;Don’t know;Don’t know;Don’t know;Don’t know;Don’t Know;Strongly disagree;Strongly agree;Strongly disagree;Strongly disagree;Strongly agree;5;5;5;5;Very unimportant;Not at all;Rarely;Extremely important;3;1;1;2;3;3;1;1;5;2;Don't know;Stayed the same;Stay the same;Don't know;1;Stayed the same;Stayed the same;Don't know;Don't know;1;Agree;Strongly agree;1;.6734369619351459;Don't Know;Stayed the same;Don't know;Don't know;1
57;Male;CSE grades 2-5;North West;1.379.738.494.619.690;.8339209354287019;.8177094165241444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Stay the same;Stay the same;1;Stayed the same;Gotten a little worse;Stay the same;Get a little better;1;Strongly agree;Strongly agree;1;.7474871481457402;Stayed the same;Got a little worse;Get a little worse;Stay the same;1
58;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);North West;.9700911104011755;.9649082211928323;.968991974514994;Agree;Agree;Agree;5;6;Labour;;;No effect;Positive effect;No effect;Negative effect;Agree;Neither agree nor disagree;Neither agree nor disagree;Agree;Neither agree nor disagree;Neither agree nor disagree;5;4;4;4;Very important;Extremely well;Don’t know;Don’t know;4;2;3;2;4;2;3;3;3;2;Got a lot worse;Got a little worse;Get a little worse;Get a lot worse;1;Stayed the same;Stayed the same;Get a little worse;Don't know;1;Strongly agree;Strongly agree;1;;;;;;
52;Male;Scottish Ordinary/ Lower Certificate;Scotland;.5558117533809859;.6261253053221185;.6029749779415801;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;3;6;Scottish National Party (SNP);;;Negative effect;No effect;Negative effect;Negative effect;Neither agree nor disagree;Strongly disagree;Agree;Neither agree nor disagree;Disagree;Agree;5;5;5;5;Not important at all;Not at all;Don’t know;Not important at all;3;2;3;3;3;3;2;3;3;3;Got a lot worse;Got a little worse;Get a little worse;Get a little worse;1;Stayed the same;Gotten a little worse;Get a little worse;Get a little worse;1;Strongly agree;Strongly agree;1;;;;;;
42;Female;GCE A level or Higher Certificate;North East;;;;Strongly agree;Agree;Strongly agree;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Female;CSE grade 1, GCE O level, GCSE, School Certificate;South East;.3990891371511877;.3407029341033749;.3429733364233299;Agree;Donâ€™t know;Agree;5;1 - Government should get out of the business of promoting income equality.;Green;;;Negative effect;Negative effect;Don’t know;Negative effect;Strongly agree;Strongly agree;Strongly disagree;Strongly agree;Strongly agree;Agree;3;4;3;5;Extremely important;Extremely well;Always;Extremely important;2;2;2;3;5;3;3;2;4;1;Got a little better;Stayed the same;Don't know;Don't know;2;Gotten a little better;Stayed the same;Don't know;Don't know;2;Strongly agree;Neither agree nor disagree;1;;;;;;
66;Male;University diploma;Scotland;.8836811681249742;.7948398279204767;.7646871170668202;Agree;Agree;Strongly disagree;6;6;;Conservative;;Negative effect;Negative effect;Negative effect;Negative effect;Agree;Agree;Disagree;Agree;Agree;Disagree;2;3;2;3;Extremely important;Extremely well;Always;Extremely important;5;4;5;2;4;5;4;2;5;1;Got a little better;Got a little better;Stay the same;Get a little better;3;Gotten a little better;Gotten a little better;Get a little better;Get a little better;3;Strongly agree;Strongly agree;3;;;;;;
33;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Scotland;.697382926847488;.9528202495378164;1.002.375.677.637.740;Disagree;Strongly disagree;Strongly disagree;1;7 -  Government should do more to reduce income inequality.;;;No-none;Negative effect;Positive effect;No effect;Positive effect;Agree;Strongly agree;Strongly disagree;Strongly agree;Agree;Strongly disagree;5;4;4;5;Not important at all;Not at all;Rarely;Not important at all;1;1;2;1;2;1;1;1;1;1;Got a little worse;Got a little worse;Get a little worse;Get a little worse;1;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;2;Strongly agree;Strongly agree;2;1.244.617.356.834.830;Got a little worse;Got a little worse;Get a little worse;Get a little worse;2
73;Male;Other technical, professional or higher qualification;North East;.3213561227722181;.289149439747964;.2779767010175244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Got a little worse;Stay the same;Get a little better;3;Stayed the same;Stayed the same;Get a little better;Stay the same;3;Strongly agree;Strongly agree;3;.4576738847423481;Got a little better;Stayed the same;Stay the same;Stay the same;3
68;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);West Midlands;.9131500908351358;;;Agree;Strongly disagree;Strongly disagree;3;7 -  Government should do more to reduce income inequality.;;Labour;;Negative effect;No effect;Positive effect;Negative effect;Disagree;Agree;Agree;Agree;Disagree;Strongly agree;5;4;5;5;Neither unimportant nor important;Don’t know;Always;Neither unimportant nor important;2;2;4;3;5;1;5;2;1;1;Got a lot worse;Stayed the same;Get a little worse;Get a lot worse;1;;;;;;;;;;;;;;
50;Female;Other technical, professional or higher qualification;Scotland;.6653111068481947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Get a little worse;1;;;;;;;;;;;;;;
58;Male;No formal qualifications;East of England;1.613.610.395.525.660;1.592.111.052.521.410;1.664.997.042.756.330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Got a little worse;Get a little worse;Stay the same;3;Gotten a little better;Gotten a little worse;Stay the same;Stay the same;3;Strongly agree;Strongly agree;3;184.338.998.405.725;Stayed the same;Stayed the same;Stay the same;Stay the same;3
32;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);Wales;;;;Neither agree nor disagree;Agree;Disagree;1;4;;Plaid Cymru;;Negative effect;Don’t know;Don’t know;Negative effect;Neither agree nor disagree;Agree;Agree;Neither agree nor disagree;Don’t Know;Agree;4;3;4;4;Neither unimportant nor important;Not very well;Sometimes;Neither unimportant nor important;3;3;3;3;3;3;3;2;3;2;;;;;;;;;;;;;;;;;;;
58;Male;University or CNAA higher degree (eg M.Sc, Ph.D);South East;;;;Agree;Strongly agree;Strongly disagree;5;7 -  Government should do more to reduce income inequality.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);East Midlands;.9011501460916664;.8337443713707644;.795872185257861;Agree;Agree;Disagree;2;4;;;Labour;Negative effect;No effect;No effect;Negative effect;Agree;Agree;Disagree;Agree;Agree;Disagree;4;3;4;4;Extremely important;Very well;Sometimes;Extremely important;2;2;1;2;4;1;3;2;3;1;Got a little worse;Got a little worse;Stay the same;Get a little worse;1;Gotten a little worse;Gotten a little worse;Stay the same;Get a little worse;1;Strongly agree;Strongly agree;1;.6229443918812616;Got a little worse;Got a little worse;Stay the same;Get a little better;1
54;Female;CSE grade 1, GCE O level, GCSE, School Certificate;East Midlands;.9726235163619017;.9382051385760606;.9262321481772869;Agree;Agree;Disagree;4;6;;Labour;;No effect;No effect;No effect;No effect;Agree;Neither agree nor disagree;Neither agree nor disagree;Agree;Neither agree nor disagree;Agree;5;3;4;4;Very important;Very well;Don’t know;Very important;3;4;5;5;5;4;5;4;3;5;Got a little worse;Got a little worse;Get a little worse;Get a little worse;3;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;3;Agree;Strongly agree;3;.9584809461653293;Got a little worse;Got a little worse;Get a little worse;Get a little worse;3
80;Male;City and Guild certificate - advanced;London;134.553.069.603.023;.7561966111226773;.7280953897007522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little better;Get a little better;1;Gotten a little better;Stayed the same;Get a little better;Get a little better;1;Agree;Agree;1;;;;;;
79;Female;Other technical, professional or higher qualification;South East;.7911658728518819;.6872843119742391;.6875153043584467;Strongly agree;Strongly agree;Agree;10;3;;Conservative;;Don’t know;Don’t know;No effect;No effect;Neither agree nor disagree;Agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Disagree;3;3;3;4;Extremely important;Not very well;Always;Extremely important;3;4;4;4;4;4;3;4;4;2;Stayed the same;Got a little better;Get a little worse;Get a little worse;3;Stayed the same;Gotten a little better;Get a little worse;Get a little better;3;Agree;Neither agree nor disagree;3;.6174730378822638;Got a little better;Got a little better;Stay the same;Get a little better;3
68;Female;CSE grade 1, GCE O level, GCSE, School Certificate;West Midlands;.8303356095706768;.8841949388059535;.8366650194279401;Agree;Agree;Agree;7;5;Conservative;;;Negative effect;Positive effect;No effect;Positive effect;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Agree;Neither agree nor disagree;Neither agree nor disagree;2;2;2;2;Extremely important;Extremely well;Always;Extremely important;5;5;5;4;5;4;4;3;4;2;Got a little better;Got a little better;Get a little better;Get a little better;2;Gotten a little better;Gotten a little better;Get a little better;Get a little better;1;Neither agree nor disagree;Neither agree nor disagree;1;106.572.243.294.602;Got a little better;Got a little better;Get a little better;Don't know;1
